,score,match,messy,original,id,index,Partial Token Set,Partial Ratio,Token Sort,WRatio,Score Average
4165,1.2,jaime moreno,memory expression without affecting memory storage luis daniel suarez ,memory expression without affecting memory storage Luis Daniel Suárez 1,1378,1377,50,50,25,50,41.667
4166,0.56,pedro alejandro caffaro,pedro caffaro , Pedro Caffaro 1,58854,58851,100,81,72,86,79.667
4167,0.86,maria andrea barrera,karina andrea barreiro , Karina Andrea Barreiro 1,33798,33796,100,90,86,86,87.333
4168,0.0,alejandro  delorenzi,alejandro delorenzi , Alejandro Delorenzi 1  ,10273,10272,100,95,100,97,97.333
4169,0.68,omar medina,medina,Medina   ,53901,53898,100,100,71,90,87.0
4170,1.07,jorge ignacio frechero,the rate of readaptation jorge ignacio villalta,the rate of readaptation Jorge Ignacio Villalta,4317,4316,100,64,38,86,62.667
4171,0.89,sofia maria sosa,sofia mariana landi, Sofía Mariana Landi,78642,78638,100,81,63,74,72.667
4172,0.72,mariana flores,ana flo, Ana Fló,29927,29925,43,100,29,90,73.0
4173,0.0,valeria della maggiore,valeria della-maggiore, Valeria Della-Maggiore  ,19750,19749,100,95,100,100,98.333
4174,0.0,maria eugenia villar,maria eugenia villar,Maria Eugenia Villar,60622,60619,100,100,100,100,100.0
4175,0.0,maria cecilia martinez,maria cecilia martinez, Maria Cecilia Martinez,21799,21798,100,100,100,100,100.0
4176,0.85,fabricio matias ballarini,fabricio ballarini, Fabricio Ballarini,57552,57549,100,67,84,95,82.0
4177,0.82,agustina haydee villar,haydee viola, Haydée Viola  ,174486,119713,100,92,65,86,81.0
4178,1.16,mara mattioni,kappa b transcription factor involved in recognition memory formation. gisela zalcman,kappa B transcription factor involved in recognition memory formation. Gisela Zalcman,54957,54954,54,54,23,49,42.0
4179,0.83,arturo roman janikow,arturo romano, Arturo Romano  ,66799,66795,100,92,73,86,83.667
4180,0.76,facundo carrillo,diagnosis facundo carrillo ,diagnosis Facundo Carrillo 1,11707,11706,100,100,76,90,88.667
4181,0.0,mariano sigman,mariano sigman , Mariano Sigman 2,5745,5744,100,100,100,100,100.0
4182,0.0,diego fernandez slezak,diego fernandez slezak , Diego Fernández Slezak 1  ,8259,8258,100,100,100,100,100.0
4183,0.93,javier ignacio peroni,javier ignacio cuneo ,Javier Ignacio Cuneo 4,8619,8618,100,81,68,83,77.333
4184,1.0,ana mercedes patricia merlo,, 3,35296,35294,0,0,0,0,0.0
4185,0.82,hugo quiroga,nicolas hugo quiroz , Nicolás Hugo Quiroz 4,7829,7828,100,83,65,86,78.0
4186,0.72,claudia irene weis,victoria irene weisz , Victoria Irene Weisz 4,175824,121009,100,78,53,74,68.333
4187,0.8,lucas damian catalano,lucas damian costa , Lucas Damián Costa 4,91403,91399,100,84,82,82,82.667
4188,0.0,guido benjamin guzman,guido benjamin guzman , Guido Benjamín Guzmán 4,55905,55902,100,100,100,100,100.0
4189,0.0,pablo francisco argibay,pablo francisco argibay , Pablo Francisco Argibay 4,14056,14055,100,100,100,100,100.0
4190,1.13,angel oscar fisicaro, dto. de fisica,1 Dto. de Física,82680,82676,62,60,48,47,51.667
4191,1.19,alexa cuesta florez,fac. cs. exactas, Fac. Cs. Exactas,127682,110930,57,38,48,46,44.0
4192,1.08,mariana victoria dunleavy,unlp, UNLP ,4411,4410,75,75,21,68,54.667
4193,0.66,diego fernandez slezak,fernadez slezak ,Fernádez Slezak 1  ,8259,8258,100,94,81,81,85.333
4194,0.0,emiliano marachlian,emiliano marachlian ,Emiliano Marachlian 2,76842,76838,100,100,100,100,100.0
4195,0.73,fernando federico locatelli,fernando locatelli , Fernando Locatelli 2,4962,4961,100,76,80,86,80.667
4196,0.98,ramon humberto codina,ramon huerta , Ramón Huerta 1  ,57471,57468,100,85,67,86,79.333
4197,1.19,angel oscar fisicaro, depto de fisica,1 Depto de Física,82680,82676,53,56,46,51,51.0
4198,1.23,alexa cuesta florez,fac. de cs. exactas, Fac. de Cs. Exactas,127682,110930,47,38,44,42,41.333
4199,0.95,maria valentina noblia,martin noblia,Martín Noblia,46134,46131,100,77,63,86,75.333
4200,0.0,damian ernesto oliva,damian ernesto oliva, Damian Ernesto Oliva   ,2556,2555,100,100,100,100,100.0
4201,0.84,hernan rodriguez,pablo hernan rodriguez zivic ,Pablo Hernán Rodriguez Zivic 3,18276,18275,100,100,73,90,87.667
4202,0.82,favio demian shifres,favio shifres , Favio Shifres 4,5159,5158,100,67,79,86,77.333
4203,0.0,guillermo cecchi,guillermo cecchi , Guillermo Cecchi 2  ,12110,12109,100,100,100,100,100.0
4204,0.97,ana amador,zebra finches ana amador ,zebra finches Ana Amador 1,23288,23287,100,100,59,90,83.0
4205,0.55,bernardo gabriel mindlin,gabriel mindlin , Gabriel Mindlin 1,18968,18967,100,97,77,90,88.0
4206,1.14,juan manuel saenz perez,yonatan sanz perl , Yonatan Sanz Perl 1,56314,56311,47,61,40,60,53.667
4207,1.0,daniel martin,daniel margoliash , Daniel Margoliash 2  ,74562,74558,100,77,73,73,74.333
4208,0.96,florencia asinari,m. florencia assaneo,M. Florencia Assaneo,2034,2033,100,76,72,70,72.667
4209,0.78,marcos alberto trevisan,marcos a. trevisan, Marcos A. Trevisan,22166,22165,100,67,85,89,80.333
4210,0.73,bernardo gabriel mindlin,gabriel b. mindlin, Gabriel B. Mindlin   ,18968,18967,100,91,83,89,87.667
4211,0.73,matias goldin,matias a. goldin ,Matías A. Goldin 2,125599,108847,100,77,93,95,88.333
4212,0.6,leandro martin alonso,leandro. m. alonso , Leandro. M. Alonso 2,127531,110779,100,74,86,88,82.667
4213,0.89,jorge andres alliende gonzalez,jorge a. alliende , Jorge A. Alliende 2,22351,22350,100,72,61,86,73.0
4214,1.17,candido ramon sanz garcia,franz goller , Franz Goller 1,35938,35936,42,48,27,45,40.0
4215,0.73,bernardo gabriel mindlin,gabriel b. mindlin , Gabriel B. Mindlin 2  ,18968,18967,100,88,83,89,86.667
4216,1.2,matias gimenez,the development of l-dopa-induced dyskinesias. gimena gomez ,the development of L-DOPA-induced dyskinesias. Gimena Gómez 3,179730,124758,64,64,25,58,49.0
4217,0.97,irene rita eloisa taravini,irene taravini , Irene Taravini 3,17421,17420,100,69,70,86,75.0
4218,0.0,lorena rela,lorena rela , Lorena Rela 1,17564,17563,100,100,100,100,100.0
4219,0.88,juan emilio belforte,juan belforte , Juan Belforte 1,7258,7257,100,67,79,86,77.333
4220,0.49,mario gustavo murer,gustavo murer , Gustavo Murer 2,790,789,100,96,81,95,90.667
4221,0.8,oscar samuel gershanik,oscar gershanik , Oscar Gershanik 3  ,879,878,100,75,81,95,83.667
4222,1.04,valeria della maggiore,valeria della-maggiore    ctr. de ciencias da saude- lab. de neurobiologia ii,Valeria Della-Maggiore 3  1 Ctr. de Ciências da Saúde- Lab. de Neurobiologia II,19750,19749,100,95,47,90,77.333
4223,1.12,maria maneiro,univ. federal do rio de janeiro, Univ. Federal do Rio de Janeiro,12458,12457,69,62,42,59,54.333
4224,0.97,maria maneiro,rio de janeiro, Rio de Janeiro,12458,12457,75,62,67,67,65.333
4225,1.24,paolo gyssels,brazil  dept. of psychology, Brazil 2 Dept. of Psychology,27099,27098,38,46,32,41,39.667
4226,1.17,martin ivan califa,univ. of california, Univ. of California,45379,45376,50,56,50,54,53.333
4227,0.76,julieta barbara,santa barbara, Santa Barbara,78925,78921,100,77,71,71,73.0
4228,1.0,ana mercedes patricia merlo,ca, CA,35296,35294,50,50,14,30,31.333
4229,1.07,susana mariano,usa, USA ,151127,115154,100,100,35,90,75.0
4230,0.56,ana schneider,elisa schneider,Elisa Schneider,26073,26072,100,85,79,79,81.0
4231,0.0,lidia szczupak,lidia szczupak, Lidia Szczupak   ,20034,20033,100,100,100,100,100.0
4232,1.17,jose luis acosta,the olfactory pathway luis acosta,the olfactory pathway Luis Acosta,26763,26762,100,75,45,86,68.667
4233,0.0,lorena rela,lorena rela, Lorena Rela   ,17564,17563,100,100,100,100,100.0
4234,1.12,rodrigo abel alvarez,schizophrenia. rodrigo j. alvarez,schizophrenia. Rodrigo J. Alvarez,68509,68505,100,84,59,86,76.333
4235,0.87,juan emilio belforte,juan e. belforte, Juan E. Belforte  ,7258,7257,100,69,86,88,81.0
4236,0.49,mario gustavo murer,gustavo murer, Gustavo Murer   ,790,789,100,100,81,95,92.0
4237,0.64,lesly spring valdivia,spring valdivia, Spring Valdivia,15196,15195,100,100,83,95,92.667
4238,0.64,lucila anabela patrone,anabela patrone, Anabela Patrone,15254,15253,100,100,81,95,92.0
4239,0.0,gimena fernandez,gimena fernandez, Gimena Fernandez,15288,15287,100,100,100,100,100.0
4240,0.75,reynaldo mirta beatriz,mirta reynaldo, Mirta Reynaldo,15209,15208,100,59,78,86,74.333
4241,0.0,mario perello,mario perello, Mario Perelló   ,89128,89124,100,100,100,100,100.0
4242,0.9,eliana micaela canero,neohelice granulata. eliana micaela canero,Neohelice granulata. Eliana Micaela Canero,65349,65345,100,100,68,90,86.0
4243,0.0,gabriela hermitte,gabriela hermitte, Gabriela Hermitte  ,78158,78154,100,100,100,100,100.0
4244,0.94,irene depetris chauvin,neurons in drosophila. ana depetris chauvin,neurons in Drosophila. Ana Depetris Chauvin,2903,2902,100,82,62,86,76.667
4245,0.8,ezequiel axel gorostiza,e. axel gorostiza, E. Axel Gorostiza,106351,101339,100,94,82,88,88.0
4246,0.95,alejandra escandell,mariela escande ,Mariela Escande 2,88525,88521,53,69,47,65,60.333
4247,0.97,irene rita eloisa taravini,irene taravini , Irene Taravini 1,17421,17420,100,69,70,86,75.0
4248,0.88,juan emilio belforte,juan belforte , Juan Belforte 2,7258,7257,100,67,79,86,77.333
4249,0.0,mario gustavo murer,mario gustavo murer , Mario Gustavo Murer 2  ,790,789,100,100,100,100,100.0
4250,0.86,mariano durand,durand,Durand  ,65701,65697,100,100,60,90,83.333
4251,0.76,lucas alberto mongiat,lucas a. mongiat, Lucas A. Mongiat,5744,5743,100,62,83,88,77.667
4252,0.88,alejandro fabian schinder,alejandro f. schinder, Alejandro F. Schinder,4212,4211,100,76,89,90,85.0
4253,0.0,antonia marin burgin,antonia marin-burgin, Antonia Marín-Burgin  ,3756,3755,100,95,100,100,98.333
4254,0.0,lorena rela,lorena rela, Lorena Rela  ,17564,17563,100,100,100,100,100.0
4255,1.22,maria del pilar temprano,pyramidal neurons using optogenetics silvio g temprana,pyramidal neurons using optogenetics Silvio G Temprana,91131,91127,58,50,41,50,47.0
4256,0.88,alejandro fabian schinder,alejandro f schinder, Alejandro F Schinder,4212,4211,100,75,89,90,84.667
4257,0.76,lucas alberto mongiat,lucas a mongiat, Lucas A Mongiat  ,5744,5743,100,60,83,88,77.0
4258,0.7,oscar reynaldo ale,reynaldo,Reynaldo,181081,126063,100,100,62,90,84.0
4259,0.0,mario perello,mario perello, Mario Perelló  ,89128,89124,100,100,100,100,100.0
4260,1.2,frontini maria julia,tdp- transgenic model of frontotemporal dementia julio alfieri,TDP-43 transgenic model of frontotemporal dementia Julio Alfieri,173945,119203,40,55,37,50,47.333
4261,1.06,sofia miriam brailovsky,nilda sofia dombrovsky, Nilda Sofía Dombrovsky,40897,40895,100,59,71,67,65.667
4262,0.72,lionel ivan muller igaz,lionel muller igaz, Lionel Muller Igaz   ,11905,11904,100,83,88,95,88.667
4263,0.84,florencia almeira gubiani,remyelination in rats florencia almeira gubiani,remyelination in rats Florencia Almeira Gubiani,12399,12398,100,100,69,90,86.333
4264,0.93,milagros pena,milagros pereira luppi, Milagros Pereira Luppi,23944,23943,100,85,69,86,80.0
4265,0.82,ana maria adamo,ana m. adamo, Ana M. Adamo  ,8029,8028,100,67,85,86,79.333
4266,1.19,mariana bartos,activation in nucleus accumbens and striatum mariana bartos ,activation in nucleus accumbens and striatum Mariana Bartos 2,2624,2623,100,100,38,90,76.0
4267,0.0,pablo iribarren,pablo iribarren , Pablo Iribarren 1,7090,7089,100,100,100,100,100.0
4268,0.86,liliana marina cancela,liliana m. cancela , Liliana M. Cancela 2  ,18466,18465,100,74,87,89,83.333
4269,0.9,ignacio berge,syndromes ignacio berge,syndromes Ignacio Bergé,8599,8598,100,100,72,90,87.333
4270,0.0,guillermina hernando,guillermina hernando, Guillermina Hernando,8868,8867,100,100,100,100,100.0
4271,0.0,cecilia bouzat,cecilia bouzat, Cecilia Bouzat   ,7500,7499,100,100,100,100,100.0
4272,0.98,jeremias corradi,produce maximal responses jeremias corradi,produce maximal responses Jeremías Corradi,8688,8687,100,100,55,90,81.667
4273,1.03,santiago cuesta,cocaine induced sensitization santiago cuesta,cocaine induced sensitization Santiago Cuesta,4973,4972,100,100,50,90,80.0
4274,1.03,jorgelina balut,jorgelina batuecas, Jorgelina Batuecas,96215,96209,100,87,79,79,81.667
4275,0.99,maria julia severin,maria j. severin, María J. Severin,48308,48305,100,75,88,88,83.667
4276,0.9,silvana beatriz rosso,silvana b. rosso, Silvana B. Rosso,4819,4818,100,62,83,88,77.667
4277,0.61,alejandra maria pacchioni,alejandra m. pacchioni, Alejandra M. Pacchioni  ,4745,4744,100,82,91,90,87.667
4278,0.84,marcela alejandra cancela,cancela,Cancela  ,14730,14729,100,100,44,90,78.0
4279,0.63,alejandra ferreira ferreira,ferreira,Ferreira   ,173444,118722,100,100,46,90,78.667
4280,0.98,liliana gallego,propolis diana gallego ,propolis Diana Gallego 1,72323,72319,100,80,54,76,70.0
4281,0.97,marcelo orozco,camilo alberto orozco , Camilo Alberto Orozco 2  ,28447,28445,100,71,69,86,75.333
4282,0.87,constanza garcia keller,implicance of glt- constanza garcia keller ,implicance of GLT-1 Constanza Garcia Keller 2,18520,18519,100,100,72,90,87.333
4283,0.38,maria alejandra esparza,alejandra esparza , Alejandra Esparza 2,18553,18552,100,97,85,95,92.333
4284,1.13,peter winterhalter,peter w kalivas , Peter W Kalivas 1,173302,118581,100,56,42,55,51.0
4285,0.86,liliana marina cancela,liliana m cancela , Liliana M Cancela 2  ,18466,18465,100,72,87,89,82.667
4286,1.03,melina jean jean,jean l. cadet ,Jean L. Cadet 4,45596,45593,100,43,57,58,52.667
4287,0.9,francisco jose urbano suarez,francisco j. urbano , Francisco J. Urbano 2,2580,2579,100,85,78,89,84.0
4288,0.0,veronica bisagno,veronica bisagno , Verónica Bisagno 3  ,11316,11315,100,100,100,100,100.0
4289,1.13,maria laura gutierrez,gaba and benzodiazepine sites in rat neocortical neurons maria laura gutierrez,GABA and benzodiazepine sites in rat neocortical neurons María Laura Gutiérrez,40119,40117,100,100,42,90,77.333
4290,0.0,maria celeste ferreri,maria celeste ferreri,  María Celeste Ferreri,3089,3088,100,100,100,100,100.0
4291,0.0,maria clara gravielle,maria clara gravielle, María Clara Gravielle  ,2815,2814,100,100,100,100,100.0
4292,0.69,cristina lucia natalia wasowski,cristina wasowski, Cristina Wasowski,21562,21561,100,71,71,86,76.0
4293,0.58,nora mariel marder,mariel marder, Mariel Marder  ,17696,17695,100,100,84,95,93.0
4294,1.17,claudio ricardo krapacher,hyperactive mice lacking p favio krapacher,hyperactive mice lacking p35 Favio Krapacher,9590,9589,100,64,48,86,66.0
4295,0.0,guillermo fernandez,guillermo fernandez, Guillermo Fernandez,125602,108850,100,100,100,100,100.0
4296,0.41,maria gabriela paglini,gabriela paglini, Gabriela Paglini  ,6173,6172,100,100,84,95,93.0
4297,0.81,mario andres zimmerman,andreas zimmer ,Andreas Zimmer 2,8538,8537,64,87,72,84,81.0
4298,0.86,liliana marina cancela,liliana m cancela , Liliana M Cancela 1  ,18466,18465,100,72,87,89,82.667
4299,1.14,valentina pastore,anticonvulsant compound with antioxidant properties valentina pastore,anticonvulsant compound with antioxidant properties Valentina Pastore,32192,32190,100,100,40,90,76.667
4300,1.12,carlos humberto savio,nicotinic acetylcholine receptor carlos humberto pavan ,nicotínic acetylcholine receptor Carlos Humberto Paván 1,17597,17596,100,86,51,86,74.333
4301,0.82,sergio gabriel cardenez,sergio gabriel del canto , Sergio Gabriel del Canto 1,53045,53042,100,78,81,77,78.667
4302,1.1,jose jimenez,mirtha josefa biscoglio de jimenez bonino , Mirtha Josefa Biscoglio de Jiménez Bonino 1,130269,113516,100,83,45,86,71.333
4303,1.21,maria julia severin,wnt signaling pathway maria j. severin,Wnt signaling pathway María J. Severin,48308,48305,100,79,54,86,73.0
4304,0.0,santiago cuesta,santiago cuesta, Santiago Cuesta,4973,4972,100,100,100,100,100.0
4305,0.84,maria soledad lucero,soledad lucia uran ,Soledad Lucía Uran 1,22159,22158,100,73,68,70,70.333
4306,0.0,mariana paula cid,mariana paula cid , Mariana Paula Cid 2,23985,23984,100,100,100,100,100.0
4307,0.0,lucila guadalupe caceres,lucila guadalupe caceres , Lucila Guadalupe Caceres 1,90320,90316,100,100,100,100,100.0
4308,0.0,nancy alicia salvatierra,nancy alicia salvatierra , Nancy Alicia Salvatierra 2,14128,14127,100,100,100,100,100.0
4309,0.0,laura ruth guelman,laura ruth guelman , Laura Ruth Guelman 1  ,686,685,100,100,100,100,100.0
4310,1.18,analia valdomero,of cocaine and the expression of bdnf in the nucleus accumbens analia valdomero,of cocaine and the expression of BDNF in the nucleus accumbens Analía Valdomero,18655,18654,100,100,34,90,74.667
4311,1.01,evelina carola velazquez,evelin velazquez  otto orsingher, Evelin Velazquez  Otto Orsingher,66770,66766,100,67,58,57,60.667
4312,0.93,gabriel ricardo cuadra,gabriel cuadra, Gabriel Cuadra  ,18491,18490,100,79,78,86,81.0
4313,1.22,eliana depino,of  the  pilocarpine-induced  epilepsy  in  female  rats g.a.  arganaraz,OF  THE  PILOCARPINE-INDUCED  EPILEPSY  IN  FEMALE  RATS G.A.  Argañaraz1,5081,5080,38,46,26,41,37.667
4314,0.92,martin arganaraz,e.r.  arganarz,  E.R.  Argañarz1,8668,8667,75,71,71,67,69.667
4315,0.99,mariana perosa,s.r.  perosa,  S.R.  Perosa2,179138,124183,100,67,50,71,62.667
4316,0.95,andres garcia,c.e.  alves  garcia,  C.E.  Alves  Garcia1,121933,105181,100,77,69,66,70.667
4317,1.22,alberto jose cavalheiro,e.  a. cavalheiro; m. g. naffah mazzacoratti ; d. amado    curso de ciencias farmaceuticas/unb,  E.  A. Cavalheiro2; M. G. Naffah Mazzacoratti 2; D. Amado 2  1 Curso de Ciências Farmacêuticas/UNB    ,78547,78543,100,43,30,86,53.0
4318,1.16,carolina ayala,in hypothalamic brain areas of hypo- and hyperthyroid adult male rats carolina ayala ,in hypothalamic brain areas of hypo- and hyperthyroid adult male rats Carolina Ayala 3,33796,33794,100,100,29,90,73.0
4319,0.97,susana ruth valdez,susana r valdez , Susana R Valdez 5,5513,5512,100,81,91,91,87.667
4320,0.0,marta soaje,marta soaje , Marta Soaje 5,7498,7497,100,100,100,100,100.0
4321,0.71,francisco lopez,francisco lopez-aguilera , Francisco López-Aguilera 3,5667,5666,100,100,77,90,89.0
4322,0.87,maria ester ale,maria ester celis , María Ester Celis 4,127211,110459,100,87,81,81,83.0
4323,0.78,alicia mabel seltzer,alicia m seltzer , Alicia M Seltzer 3  ,43933,43930,100,76,89,89,84.667
4324,0.85,evelin mariel cotella,evelin m. cotella,Evelin M. Cotella,26747,26746,100,71,86,88,81.667
4325,0.85,patricia evelina durando,patricia e. durando, Patricia E. Durando,24754,24753,100,68,86,89,81.0
4326,1.0,sofia rom suarez,marta m. suarez, Marta M. Suárez  ,87220,87216,100,67,67,65,66.333
4327,1.27,mariana de sanctis,medial preoptic area by dsp-: a method to study the role of locus coeruleus in the reproductive function bruna kalil ,Medial Preoptic Area by DSP-4: A Method to study the role of Locus Coeruleus in the Reproductive Function Bruna Kalil 1,20199,20198,39,44,21,40,35.0
4328,1.1,pablo leonardo emlek,cristiane m. leite , Cristiane M. Leite 2,175616,120809,29,32,27,32,30.333
4329,0.9,pablo ribeiro,aline b. ribeiro , Aline B. Ribeiro 1,65,64,100,69,71,69,69.667
4330,1.06,gabriela anselmo,janete a. anselmo-franci , Janete A. Anselmo-Franci 2  ,14182,14181,100,69,56,86,70.333
